,"CLEVELAND, NC",9753,16.5%,59.9%
,"YADKIN, NC",8177,15.1%,65.2%
,"DAVIESS, KY",6978,4.8%,58%
,"SAINT MARY, LA",7818,7.8%,54.7%
,"FRANKLIN, ME",7640,10.2%,55.3%
,"CARLTON, MN",7584,8.6%,61.6%
,"SCHOHARIE, NY",7605,13.1%,63%
,"AROOSTOOK, ME",8079,11.3%,55.7%
,"SAINT CLAIR, MI",8489,7.1%,55%
,"WATAUGA, NC",7950,5%,41.4%
,"IBERIA, LA",7261,9.5%,56.4%
,"DOUGLAS, MN",6897,8%,53.7%
,"MCDOWELL, NC",8342,12.4%,53.6%
,"ADAMS, NE",6848,11.5%,61.8%
,"HALL, NE",7754,11.3%,61.1%
,"GREENE, MO",6088,11%,52.3%
,"MORRISON, MN",7116,7.6%,63.7%
,"GREENE, NY",8082,7.5%,53%
,"SAINT BERNARD, LA",8081,7.7%,61.9%
,"CURRITUCK, NC",8443,9%,58.1%
,"MARION, MS",7001,14.6%,68.4%
,"WEST BATON ROUGE, LA",6982,12.6%,67.2%
,"ESSEX, NY",7271,4.9%,52.8%
,"UNION, MS",7369,9.7%,61.2%
,"GRAVES, KY",6927,10.2%,63.7%
,"MADISON, NY",7781,8.8%,55.5%
,"TRANSYLVANIA, NC",6724,7.6%,46.7%
,"HOKE, NC",6707,10.9%,62.8%
,"PONTOTOC, MS",7364,12.1%,62.5%
,"WINONA, MN",6473,7%,50.1%
,"SILVER BOW, MT",6557,7.9%,50.2%
,"MILLE LACS, MN",6456,11.2%,66.1%
,"WYOMING, NY",6783,8.1%,57.8%
,"COLUMBUS, NC",7387,9.6%,63.7%
,"KNOX, KY",7241,15.1%,64.3%
,"GARRETT, MD",6754,7.8%,60.1%
,"LAPEER, MI",6577,7%,52.8%
,"CARSON CITY, NV",6845,8.9%,51.6%
,"GAGE, NE",5934,12.4%,62.3%
,"FLOYD, KY",6824,10.3%,63.1%
,"HUBBARD, MN",5794,9.5%,60.3%
,"DUTCHESS, NY",6236,7%,47.7%
,"ALLEGANY, MD",6389,7.5%,60.3%
,"PIKE, MS",6529,12.5%,64.8%
,"WASHINGTON, NY",6872,7.2%,52.9%
,"RUTHERFORD, NC",7341,13%,59%
,"TODD, MN",5714,10.1%,63.4%
,"WILKES, NC",6787,11.6%,61.3%
,"CRAVEN, NC",5740,7.6%,53%
,"OSCEOLA, MI",5915,13%,62.6%
,"PRENTISS, MS",6270,12.9%,62.3%
,"WARREN, NY",6296,5.9%,46.8%
,"NOBLES, MN",5002,13%,54.5%
,"YAZOO, MS",6052,14.3%,66.2%
,"CHEROKEE, NC",5861,9%,56.8%
,"MEADE, KY",6594,11.2%,65.5%
,"BELKNAP, NH",5652,5.1%,45.9%
,"HERTFORD, NC",5543,17.6%,69%
,"SENECA, NY",5434,10.6%,61.6%
,"ANDERSON, KY",6089,14.9%,64.2%
,"HENRY, KY",5738,11.7%,65.9%
,"ITAWAMBA, MS",5827,12%,61.1%
,"CARVER, MN",6601,4.1%,37.5%
,"CAYUGA, NY",5967,5.9%,55%
,"STODDARD, MO",5224,10%,60.8%
,"MARTIN, NC",5549,16.1%,66.2%
,"OSWEGO, NY",6405,7.9%,58.3%
,"CLAY, KY",5477,13.8%,62.2%
,"LEAKE, MS",5021,14.2%,63.8%
,"ELKO, NV",5992,11.5%,58.6%
,"GRENADA, MS",5289,13.9%,64.9%
,"KENT, MD",5105,10.4%,56.3%
,"EATON, MI",4929,7.7%,56.2%
,"NESHOBA, MS",5133,14.8%,62.2%
,"PANOLA, MS",6133,10.6%,63.2%
,"SCOTT, MS",4866,14%,63.8%
,"CLAY, MS",4896,17.1%,68.1%
,"BERTIE, NC",5159,17.1%,67.9%
,"CHURCHILL, NV",4765,9.2%,61.5%
,"MARSHALL, MS",6006,10%,62.7%
,"STANLY, NC",5256,11%,60.8%
,"OKTIBBEHA, MS",4964,10.5%,60.9%
,"COVINGTON, MS",4849,14.4%,70.1%
,"WARREN, MS",5147,10.5%,59.9%
,"PINE, MN",5091,9.6%,60.2%
,"YATES, NY",4353,10%,58.5%
,"SPENCER, KY",5701,12.7%,67.7%
,"MENOMINEE, MI",4868,9.4%,62.9%
,"MOORE, NC",4228,6.4%,46.8%
,"SOMERSET, MD",4947,14.5%,65.7%
,"POINTE COUPEE, LA",4561,13.7%,67.9%
,"ISANTI, MN",4712,10.3%,61.9%
,"HAMPSHIRE, MA",4525,5.1%,36.1%
,"ROSEAU, MN",4577,7.7%,64%
,"MUHLENBERG, KY",4935,14.2%,68.6%
,"TISHOMINGO, MS",4624,12.5%,60.4%
,"GEORGE, MS",4866,9.6%,65.2%
,"NORTHAMPTON, NC",4472,11.5%,64.1%
,"BUFFALO, NE",4719,8.1%,56.8%
,"VALENCIA, NM",5212,7.7%,57.3%
,"SAINT LOUIS CITY, MO",4857,8.7%,40.6%
,"SANTA FE, NM",3878,3.8%,28.9%
,"CHOWAN, NC",4127,13.9%,63.4%
,"DAKOTA, NE",3818,11.9%,60.7%
,"CHRISTIAN, KY",4874,14.4%,64.3%
,"CHICKASAW, MS",4557,14.1%,63.7%
,"DOUGLAS, NV",4083,4.7%,41.1%
,"NODAWAY, MO",4089,11.1%,62.3%
,"FULTON, NY",4788,7.9%,53.5%
,"PENNINGTON, MN",4176,11.7%,61.6%
,"HOLMES, MS",4235,15.4%,69.1%
,"ATTALA, MS",4026,12%,65.5%
,"CASS, NE",4870,9%,62.2%
,"SIMPSON, MS",4092,12.4%,64.6%
,"ALCORN, MS",4811,7.4%,53.8%
,"MONTGOMERY, NY",4261,10.9%,60.8%
,"HOUSTON, MN",3896,7.7%,57.3%
,"NEWTON, MS",4053,14.6%,65.3%
,"PLAQUEMINES, LA",4467,9.3%,61.2%
,"JEFFERSON DAVIS, LA",4037,8.4%,57.9%
,"EAST FELICIANA, LA",4117,10.7%,61.6%
,"STONE, MS",3868,11.6%,65.2%
,"COPIAH, MS",4234,13.1%,63.3%
,"SCOTTS BLUFF, NE",3724,10.4%,58.8%
,"LARUE, KY",4055,12.9%,67.3%
,"GARRARD, KY",3961,10.6%,62%
,"GRAYSON, KY",4345,9.2%,65.9%
,"UNION, KY",3706,15.4%,66.2%
,"CALLOWAY, KY",3710,7.6%,58.6%
,"REDWOOD, MN",3368,9.9%,59.7%
,"AVERY, NC",3840,8%,48.2%
,"CASWELL, NC",4262,10.4%,62.7%
,"LEFLORE, MS",3127,14.6%,63.5%
,"JEFFERSON, NY",3837,8.7%,57.4%
,"WOODFORD, KY",4228,8.7%,54.9%
,"AITKIN, MN",3540,11%,63.2%
,"PERQUIMANS, NC",3553,11.8%,65%
,"LIVINGSTON, MO",3313,12.7%,63.9%
,"POLK, NC",3528,8.4%,51.8%
,"GREENE, NC",3758,11%,61.1%
,"GRANVILLE, NC",4256,8.6%,58.1%
,"TIPPAH, MS",4096,8.3%,60.6%
,"ASSUMPTION, LA",3725,10.2%,63.6%
,"BRECKINRIDGE, KY",3849,10.8%,64.8%
,"WEBSTER, KY",3621,12.8%,67.3%
,"SAINT FRANCOIS, MO",3939,12.4%,65.7%
,"ESTILL, KY",3883,16.7%,64.9%
,"PERRY, MS",3522,17.5%,70.8%
,"WADENA, MN",3049,9.7%,63.3%
,"KOOCHICHING, MN",3386,11.3%,63.8%
,"MEEKER, MN",3491,8.7%,61.7%
,"ANDREW, MO",3893,10.7%,64.4%
,"JOHNSON, MO",3855,8.7%,60.8%
,"SAINT CHARLES, MO",3487,2.3%,24.9%
,"SALINE, NE",3097,11.9%,61.4%
,"STRAFFORD, NH",2960,5.7%,43.5%
,"LINCOLN, MS",3577,9.3%,61.8%
,"HANCOCK, ME",3846,5.9%,50.4%
,"CLARKE, MS",3384,12.4%,64.5%
,"DENT, MO",3489,7.7%,62.1%
,"GRAND TRAVERSE, MI",2645,2.6%,34.8%
,"SOMERSET, ME",3544,8.7%,54.2%
,"FRANKLIN, MA",3549,2.8%,36.7%
,"DUNKLIN, MO",3536,10%,63.8%
,"CATTARAUGUS, NY",3954,5.2%,53.9%
,"RICHLAND, MT",3185,11.1%,62.4%
,"CALHOUN, MS",3361,12.6%,62.8%
,"MADISON, NC",3525,12.4%,56.5%
,"ASHE, NC",3694,6.2%,51.7%
,"BOYLE, KY",3282,9.4%,57.1%
,"SAINT JAMES, LA",3304,11%,66.9%
,"TATE, MS",3770,11.2%,61.2%
,"COOS, NH",3476,5.3%,46.7%
,"CADDO, LA",3763,3.3%,25.3%
,"CARTERET, NC",3167,5.7%,47.8%
,"COTTONWOOD, MN",2720,10.6%,56.2%
,"LAWRENCE, MS",3250,13.5%,68%
,"PERSON, NC",3585,9.1%,60.1%
,"MOREHOUSE, LA",3187,7.7%,57.2%
,"NEW MADRID, MO",3216,7.5%,46.7%
,"SCHUYLER, NY",2944,7.5%,54.2%
,"YALOBUSHA, MS",3276,12.3%,63.5%
,"WALTHALL, MS",3069,13.9%,67.8%
,"PARK, MT",3287,4.7%,35%
,"MISSISSIPPI, MO",2685,15.5%,67.2%
,"WARREN, KY",2074,5.8%,48%
,"WASHINGTON, NC",2813,16.3%,68.5%
,"WAYNE, MO",2841,12.3%,60.7%
,"SHIAWASSEE, MI",2596,6.2%,55%
,"MERCER, KY",3122,12.4%,63.5%
,"ROCK, MN",2490,10.4%,57.3%
,"SAINT MARYS, MD",3520,4.3%,56.3%
,"BELL, KY",2973,11.6%,60.7%
,"CAMDEN, NC",3244,10%,62%
,"FARIBAULT, MN",2422,11.8%,63.2%
,"BOYD, KY",2427,10%,61.6%
,"VANCE, NC",3172,10.3%,54.9%
,"CLEARWATER, MN",2582,11%,61.8%
,"LETCHER, KY",2968,7.4%,60.9%
,"JEFFERSON DAVIS, MS",2833,15.2%,68.8%
,"WEBSTER, MS",2728,17%,65%
,"MARSHALL, MN",2626,10.5%,66.4%
,"MCCREARY, KY",2937,9.8%,62.3%
,"JASPER, MS",2868,12%,70.2%
,"LAKE, MI",2950,11.9%,62.1%
,"WASHINGTON, MS",2724,11.1%,59%
,"LINCOLN, LA",2548,6.4%,50.4%
,"SAGINAW, MI",2538,7.1%,51%
,"PLATTE, NE",2769,7%,55.7%
,"CALVERT, MD",3183,5.1%,52.5%
,"GRUNDY, MO",2363,14%,62.8%
,"GATES, NC",2854,14.1%,69.7%
,"JEFFERSON, MO",1670,4.5%,30.1%
,"HAYWOOD, NC",2923,5%,52%
,"BERKSHIRE, MA",2337,3.6%,35.9%
,"CHEYENNE, NE",2211,10.2%,59%
,"SUSSEX, NJ",2869,4.7%,45.5%
,"CARTER, KY",2230,7.5%,60.6%
,"JACKSON, MN",2270,11%,57.5%
,"RICHLAND, LA",2312,5.9%,55.6%
,"BATH, KY",2224,8.8%,59%
,"CLAY, NC",2255,6%,54%
,"MARTIN, MN",2245,8.4%,60.2%
,"CARROLL, KY",2431,9.9%,65.9%
,"KNOTT, KY",2496,9.4%,56.3%
,"CALDWELL, KY",2373,10.8%,66.4%
,"MARION, KY",2646,9.2%,60.4%
,"RAPIDES, LA",2431,5.4%,48.3%
,"LIVINGSTON, KY",2500,11.9%,64.9%
,"WAYNE, MS",2541,11.5%,68.6%
,"BOLLINGER, MO",2340,9.7%,61.5%
,"WINSTON, MS",2425,10.4%,62.2%
,"TAYLOR, KY",2653,7.3%,62.1%
,"SMITH, MS",2315,11%,67.9%
,"UNION, LA",2289,7.6%,54.2%
,"ROCKCASTLE, KY",2730,8.3%,59.8%
,"LYON, MN",1966,9.1%,56.8%
,"JACKSON, KY",2540,9.9%,66.8%
,"RENVILLE, MN",2111,8.9%,60.9%
,"RIPLEY, MO",2262,11.8%,61.5%
,"CLINTON, MO",2562,10.7%,62.8%
,"ADAMS, MS",2086,10.2%,63.2%
,"LAFAYETTE, MO",2406,10.1%,62.1%
,"GRANT, KY",1790,8.3%,57.4%
,"SWIFT, MN",1961,9.7%,63.6%
,"JEFFERSON, MT",2278,4.2%,42.6%
,"HARLAN, KY",2435,9.5%,61.1%
,"ANSON, NC",2085,11.9%,64.1%
,"WAYNE, NE",1769,9%,60.1%
,"MONTGOMERY, KY",2448,8.9%,61.8%
,"LINCOLN, KY",2380,10.5%,60.4%
,"DAWSON, NE",2203,7%,59.3%
,"PERRY, KY",2423,9.8%,59.6%
,"JOHNSON, KY",2153,7.3%,60.9%
,"WEST FELICIANA, LA",1936,8.5%,52.4%
,"MONTGOMERY, MS",1987,14.6%,65.3%
,"ISABELLA, MI",1419,8.7%,55.3%
,"MIDLAND, MI",2253,2.1%,42%
,"MURRAY, MN",1632,9.9%,52.8%
,"WILKIN, MN",1841,12.3%,65.5%
,"CRAWFORD, MO",1965,5.5%,53%
,"CLINTON, MI",1499,5.9%,47.3%
,"NORMAN, MN",1759,13.4%,68.4%
,"ADAIR, KY",2003,7.2%,58.7%
,"FLEMING, KY",1787,8.7%,58.9%
,"PEMISCOT, MO",1881,11.2%,63.2%
,"FRANKLIN, LA",1637,5.9%,53.1%
,"BOLIVAR, MS",1928,9.8%,56.4%
,"NOXUBEE, MS",1810,11.5%,67.7%
,"GREENE, MS",1867,10.4%,67.3%
,"HARRISON, KY",1984,10.5%,62%
,"CARROLL, MS",1691,13.6%,64.4%
,"SEWARD, NE",1690,6.9%,56.7%
,"EVANGELINE, LA",1690,6%,51.8%
,"BEAUREGARD, LA",1917,4.1%,52.5%
,"SAUNDERS, NE",1867,6.5%,54.3%
,"MANISTEE, MI",1700,5.5%,52.7%
,"CURRY, NM",1805,10.1%,52%
,"CHIPPEWA, MN",1628,7.2%,62.7%
,"WEXFORD, MI",1620,7.8%,53.5%
,"LYON, KY",1767,10.3%,64.7%
,"MERRICK, NE",1627,11.8%,63.1%
,"TRIMBLE, KY",1899,11.7%,65%
,"NYE, NV",1899,5.3%,47.7%
,"GREENUP, KY",1536,11.8%,69.4%
,"DODGE, NE",1798,9.6%,59.5%
,"SCOTLAND, NC",1859,7.9%,57.7%
,"FILLMORE, MN",1467,7.2%,55.7%
,"KEMPER, MS",1606,15.6%,68%
,"TEXAS, MO",1698,5%,58.7%
,"RICE, MN",1632,7.3%,48%
,"ALEXANDER, NC",2019,8.8%,51.9%
,"BALLARD, KY",1641,11%,66.8%
,"HART, KY",1762,7.3%,62.1%
,"POWELL, KY",1878,15.9%,66.7%
,"YELLOW MEDICINE, MN",1421,8.9%,58.2%
,"PUTNAM, NY",1633,2.7%,41.8%
,"CASEY, KY",1713,8.3%,55.5%
,"AMITE, MS",1617,10.9%,61.4%
,"PERRY, MO",1592,6.7%,52%
,"WASHINGTON, ME",1771,6.9%,49.9%
,"MCKINLEY, NM",1986,13.7%,56.1%
,"MARIES, MO",1537,6.1%,56.3%
,"LACLEDE, MO",1157,13.7%,53.6%
,"COAHOMA, MS",1856,12.7%,60%
,"GRANT, MN",1435,8.8%,61.9%
,"POPE, MN",1400,7.7%,56.2%
,"WASHINGTON, KY",1785,11.8%,65.7%
,"BREATHITT, KY",1608,9.9%,57.8%
,"BARREN, KY",1413,5.6%,57.6%
,"MISSOULA, MT",903,2%,32%
,"SUNFLOWER, MS",1659,12.3%,58.6%
,"RICHMOND, NC",1547,10.7%,59.1%
,"GREEN, KY",1571,7.7%,60.7%
,"LAKE, MN",1319,7%,54%
,"WAYNE, KY",1840,6.6%,61.8%
,"LESLIE, KY",1486,14.9%,61.8%
,"PIERCE, NE",1336,7.3%,55.4%
,"WARREN, NC",1521,7.5%,57.7%
,"JASPER, MO",1624,6.5%,55.7%
,"DIXON, NE",1204,10.7%,56.4%
,"CARTER, MO",1348,11.1%,60.5%
,"MARQUETTE, MI",1134,5.6%,47.9%
,"CRITTENDEN, KY",1434,9%,63.7%
,"BAY, MI",1410,6%,49.4%
,"OTOE, NE",1422,7.4%,59.4%
,"MAHNOMEN, MN",1253,13.6%,67.9%
,"MACON, NC",1302,6.6%,50.7%
,"MAGOFFIN, KY",1606,5.5%,59.7%
,"JEFFERSON, NE",1154,11.2%,63.3%
,"CEDAR, NE",1180,9.6%,56.2%
,"FULTON, KY",1374,12.8%,65.1%
,"BENTON, MS",1492,8.8%,63.9%
,"BEAVERHEAD, MT",1165,5.1%,38.4%
,"MADISON, MT",1291,4.3%,38.5%
,"KEITH, NE",1212,4.6%,53.2%
,"TALLAHATCHIE, MS",1489,11.7%,62.9%
,"EDDY, NM",1200,3.4%,50.4%
,"RUSSELL, KY",1586,6.3%,57.9%
,"KITTSON, MN",1157,11.6%,66.5%
,"CHOCTAW, MS",1325,13.8%,65.5%
,"DEKALB, MO",1461,12.2%,65.9%
,"ROWAN, KY",1366,8.3%,60.6%
,"DICKINSON, MI",1139,5.6%,54.6%
,"MCLEOD, MN",1341,6.8%,49.5%
,"RAY, MO",1540,11%,61.6%
,"HUMBOLDT, NV",1436,9.3%,58.4%
,"TUNICA, MS",1442,15.3%,66.8%
,"GENTRY, MO",1276,11.8%,62.1%
,"BOSSIER, LA",1458,3.6%,31.3%
,"CLAY, NE",1152,10.8%,63.2%
,"LEWIS, NY",1332,7.9%,55.8%
,"RED LAKE, MN",1198,8.8%,65.5%
,"CUSTER, MT",1053,4.7%,51.5%
,"AVOYELLES, LA",1267,6%,54.8%
,"HOLT, NE",1170,9.4%,63.7%
,"MONTGOMERY, NC",1419,11.3%,54.5%
,"RED WILLOW, NE",1181,5.5%,58.5%
,"HAMILTON, NE",1210,6.7%,56.1%
,"LINN, MO",1124,9.5%,61%
,"HUMPHREYS, MS",1261,13.1%,64.9%
,"OLMSTED, MN",1043,5.8%,41.7%
,"CARLISLE, KY",1097,9.8%,67%
,"WEST CARROLL, LA",1087,5.4%,50.3%
,"CHRISTIAN, MO",1050,8.3%,47.4%
,"CUSTER, NE",1146,7.7%,59.9%
,"SAINT HELENA, LA",1177,11.9%,68.8%
,"KANABEC, MN",1202,9.2%,62.4%
,"TRIGG, KY",1217,10.6%,62.6%
,"PENDLETON, KY",983,9%,61.4%
,"WASHINGTON, NE",1364,7.6%,56.7%
,"PISCATAQUIS, ME",1293,10.4%,55.2%
,"LAWRENCE, KY",994,8.6%,54.4%
,"TANEY, MO",971,9.9%,45.6%
,"ANTELOPE, NE",1002,8.3%,56.4%
,"SANILAC, MI",1112,5.6%,54.5%
,"BROADWATER, MT",1068,5.1%,49.3%
,"STEVENS, MN",967,8.3%,60.1%
,"LEE, KY",1226,12.6%,64.7%
,"GRATIOT, MI",934,10.2%,54.6%
,"WABASHA, MN",1072,8.6%,48%
,"TUSCOLA, MI",986,8.1%,55.6%
,"BOONE, MO",755,5.8%,48.3%
,"CLINTON, KY",1090,6.4%,55.7%
,"CALDWELL, LA",1084,7.5%,49.4%
,"HOLT, MO",1063,11.9%,66.3%
,"ROOSEVELT, NM",934,11.6%,50.7%
,"YORK, NE",1080,9.6%,59.2%
,"MASON, KY",944,10.1%,56.6%
,"TRAVERSE, MN",917,11.8%,57.8%
,"BUTLER, KY",741,9.2%,57.5%
,"OWEN, KY",945,10.7%,58.7%
,"VERNON, LA",985,5.8%,51.2%
,"JACKSON, NC",1041,3.4%,46.4%
,"BATES, MO",1136,9.2%,58.5%
,"HYDE, NC",1165,9.4%,57%
,"CONCORDIA, LA",931,8.8%,58.6%
,"CLARE, MI",929,11.1%,57.3%
,"ALLEN, LA",1083,5.5%,51.7%
,"DAVIESS, MO",922,11%,62.9%
,"CALDWELL, MO",985,9.5%,58.7%
,"HENRY, MO",1069,10.9%,61.9%
,"SAN JUAN, NM",1051,10.7%,48.9%
,"CIBOLA, NM",1035,10.7%,59.5%
,"MITCHELL, NC",1147,5.6%,52.5%
,"PIPESTONE, MN",850,6.1%,52.9%
,"EMMET, MI",738,3.5%,37.8%
,"KNOX, NE",834,9.2%,59.5%
,"TYRRELL, NC",997,11%,60.5%
,"MCLEAN, KY",970,9.2%,66.5%
,"LAKE OF THE WOODS, MN",945,6.7%,56.6%
,"BIG STONE, MN",833,6.7%,55.9%
,"OHIO, KY",945,6.3%,59.9%
,"BLUE EARTH, MN",758,6.3%,48.3%
,"YANCEY, NC",995,6.4%,54.3%
,"ROOSEVELT, MT",835,4.8%,50.5%
,"GOGEBIC, MI",830,7.7%,52.9%
,"TORRANCE, NM",928,8%,54.7%
,"WEBSTER, MO",730,9.3%,51.2%
,"CLAIBORNE, MS",834,9.1%,63.9%
,"FRANKLIN, MS",827,9.8%,62.9%
,"WILKINSON, MS",894,8.9%,62.8%
,"ALLEGHANY, NC",867,8.7%,55.5%
,"REYNOLDS, MO",841,10.2%,60.2%
,"JONES, NC",870,9.9%,61.4%
,"MERCER, MO",727,11.8%,64.4%
,"JACKSON, LA",753,6.2%,50.6%
,"PAMLICO, NC",818,5.3%,51.5%
,"ELLIOTT, KY",739,6%,58.1%
,"HARRISON, MO",810,12.6%,59.8%
,"WEBSTER, NE",732,10.7%,61.3%
,"GOODHUE, MN",768,9.1%,46.7%
,"STANTON, NE",727,9.6%,57.4%
,"DONA ANA, NM",715,6.7%,47.7%
,"BRACKEN, KY",630,9%,59.5%
,"FLATHEAD, MT",686,3.9%,35.6%
,"MARTIN, KY",776,7.5%,63.3%
,"ROSCOMMON, MI",651,8.4%,52.4%
,"MADISON, LA",708,6.4%,54%
,"CHARLEVOIX, MI",584,4.8%,40.1%
,"MORGAN, KY",815,9.8%,60.5%
,"BIG HORN, MT",623,8.3%,52.8%
,"TETON, MT",707,5.2%,44.4%
,"MADISON, MO",791,10.4%,68.4%
,"BOONE, NE",691,5.9%,56.9%
,"HILL, MT",729,4.9%,45.1%
,"ANTRIM, MI",611,3.9%,40.6%
,"IRON, MO",829,11.9%,66.5%
,"BOX BUTTE, NE",654,9.8%,59.6%
,"GALLATIN, KY",573,8.7%,62.7%
,"DEER LODGE, MT",777,8.2%,44.4%
,"PETTIS, MO",831,9.9%,58.5%
,"BENTON, MO",707,9.6%,61%
,"DUKES, MA",750,6.3%,38.1%
,"LAC QUI PARLE, MN",626,6.2%,49%
,"CAMDEN, MO",717,6.6%,53.6%
,"HICKMAN, KY",698,10%,64.6%
,"CUMING, NE",604,9.1%,57.5%
,"GRAHAM, NC",603,5.8%,58%
,"MISSAUKEE, MI",624,7.1%,55.3%
,"CHIPPEWA, MI",531,7.3%,48.6%
,"OTSEGO, MI",525,5.5%,48.4%
,"HOWARD, NE",676,8.4%,55.5%
,"TAOS, NM",517,4.6%,33.1%
,"CHERRY, NE",609,6.7%,52.5%
,"FILLMORE, NE",605,11.1%,58.2%
,"CHOUTEAU, MT",614,7.5%,52.4%
,"COOK, MN",622,4.7%,48.7%
,"PHELPS, NE",631,5.7%,58.6%
,"JEFFERSON, MS",699,10.9%,66.4%
,"LEELANAU, MI",524,2.5%,32.1%
,"NICHOLAS, KY",734,12.7%,65.8%
,"CHEBOYGAN, MI",508,4.9%,44.5%
,"HANCOCK, KY",675,6.1%,58.5%
,"THURSTON, NE",612,17.3%,67.2%
,"ALLEN, KY",391,6.9%,52.9%
,"HURON, MI",585,7.4%,51.8%
,"COLFAX, NE",616,9.6%,55.5%
,"QUITMAN, MS",757,14.7%,62.9%
,"BUTLER, NE",567,8.6%,57.3%
,"BROWN, MN",544,8.3%,49.3%
,"BENZIE, MI",496,3.2%,37.7%
,"SCHOOLCRAFT, MI",605,4.5%,57.2%
,"SIMPSON, KY",375,6.9%,51.7%
,"RIO ARRIBA, NM",579,6.6%,46.8%
,"CARBON, MT",561,2.5%,37.8%
,"RICHARDSON, NE",608,9.4%,61.5%
,"KEARNEY, NE",603,7%,58%
,"FREEBORN, MN",562,13%,58.9%
,"HOUGHTON, MI",490,4.5%,44.9%
,"CARROLL, MO",577,10.9%,59.1%
,"LEWIS, KY",544,11%,62.5%
,"MENIFEE, KY",561,10.9%,57%
,"LE SUEUR, MN",537,6%,52.7%
,"SAN MIGUEL, NM",498,11.4%,43.8%
,"VERNON, MO",639,10.6%,55.1%
,"DAWSON, MT",501,3.6%,50.1%
,"SHERIDAN, MT",522,3.4%,55.4%
,"ROSEBUD, MT",511,6.8%,54%
,"ATCHISON, MO",515,7.8%,64.5%
,"STILLWATER, MT",538,2.4%,45.5%
,"IOSCO, MI",475,8.2%,50.5%
,"CHASE, NE",467,3.9%,54.6%
,"NEMAHA, NE",453,6.2%,60%
,"FRONTIER, NE",456,6.1%,64.3%
,"SOCORRO, NM",561,7.1%,51.9%
,"EAST CARROLL, LA",508,5.5%,46.9%
,"SAINTE GENEVIEVE, MO",502,10.2%,56.8%
,"GLADWIN, MI",518,6.6%,49%
,"NUCKOLLS, NE",423,5.9%,59.1%
,"WHITE PINE, NV",510,8%,54.1%
,"FERGUS, MT",521,2.9%,42.4%
,"QUAY, NM",479,6.9%,55.1%
,"PERSHING, NV",513,12.3%,63.9%
,"KALKASKA, MI",434,3.7%,44%
,"THAYER, NE",428,7.2%,58.4%
,"WOLFE, KY",570,11.2%,60%
,"JOHNSON, NE",443,7.9%,61.9%
,"MORRILL, NE",445,7.9%,58.4%
,"ALPENA, MI",351,8%,47.9%
,"NANCE, NE",462,14.1%,65.8%
,"LINCOLN, NM",385,5.5%,49.4%
,"FRANKLIN, MO",487,5.5%,43.7%
,"LOS ALAMOS, NM",382,2.9%,36.4%
,"NICOLLET, MN",398,4.5%,39.7%
,"OWSLEY, KY",518,8.1%,61.2%
,"LINCOLN, MN",391,6.1%,52.2%
,"PERKINS, NE",384,7%,55.2%
,"MINERAL, NV",417,9.4%,65%
,"FURNAS, NE",394,9.1%,61.2%
,"LOGAN, KY",409,7.1%,52.6%
,"NEWTON, MO",490,6.9%,56.5%
,"WORTH, MO",420,14.8%,66.7%
,"STONE, MO",377,8.8%,47.7%
,"LAWRENCE, MO",360,8.6%,48.6%
,"SHARKEY, MS",425,10.8%,61.2%
,"GLACIER, MT",486,9.3%,49.6%
,"NATCHITOCHES, LA",444,5.6%,36%
,"WASHINGTON, MO",506,9.3%,69%
,"GASCONADE, MO",393,5.1%,48.1%
,"HAMILTON, NY",404,6.9%,49.3%
,"EDMONSON, KY",457,9.4%,64.3%
,"KIMBALL, NE",394,10.2%,59.4%
,"DAWES, NE",372,6.5%,44.1%
,"POLK, NE",365,8.5%,63.6%
,"STOREY, NV",415,5.3%,45.1%
,"BURT, NE",398,10.6%,57%
,"BARRY, MO",310,8.4%,44.8%
,"COLFAX, NM",336,6.8%,45.8%
,"LA SALLE, LA",396,3%,48.5%
,"IRON, MI",329,9.7%,51.4%
,"STEELE, MN",392,7.9%,52.6%
,"RAVALLI, MT",372,3%,38.7%
,"OGEMAW, MI",382,8.1%,52.9%
,"SWAIN, NC",462,7.6%,56.1%
,"WEBSTER, LA",421,4.5%,29%
,"HITCHCOCK, NE",369,7.9%,59.1%
,"VALLEY, NE",335,6.3%,55.5%
,"LANDER, NV",418,10%,58.4%
,"POLK, MO",326,12.3%,45.1%
,"ALGER, MI",337,3.9%,53.7%
,"SHERIDAN, NE",338,5.9%,53.6%
,"CATAHOULA, LA",350,5.4%,52.3%
,"DEUEL, NE",322,7.1%,56.8%
,"GRANT, LA",359,5.3%,46.5%
,"LEA, NM",390,-,56.4%
,"CRAWFORD, MI",273,8.4%,48.7%
,"FRANKLIN, NE",324,8.3%,65.4%
,"PONDERA, MT",359,3.9%,51%
,"TENSAS, LA",271,6.3%,57.6%
,"SIBLEY, MN",361,7.2%,49.9%
,"SALINE, MO",351,8%,64.1%
,"PAWNEE, NE",266,12.8%,60.5%
,"POWELL, MT",335,5.7%,45.7%
,"SULLIVAN, MO",332,9.3%,51.5%
,"COLE, MO",294,6.8%,54.1%
,"SABINE, LA",353,4.8%,37.4%
,"GARDEN, NE",267,4.9%,57.3%
,"TODD, KY",365,12.6%,55.3%
,"OTERO, NM",327,7.6%,48%
,"WATONWAN, MN",264,9.5%,51.1%
,"GRANT, NM",251,7.2%,44.2%
,"DALLAS, MO",294,10.9%,58.5%
,"SWEET GRASS, MT",320,5.3%,43.1%
