,"FLUVANNA, VA",8384,11.8%,60.3%
,"HIGHLAND, OH",8097,13.1%,65.3%
,"RUTLAND, VT",7651,4.5%,48.9%
,"ROSS, OH",9621,10.9%,61.7%
,"VAN ZANDT, TX",8453,10.3%,62.4%
,"FRANKLIN, VT",8316,4.9%,52%
,"CANADIAN, OK",6876,4.1%,50.5%
,"SHELBY, OH",7401,9.1%,61.9%
,"PUTNAM, OH",7244,10.3%,63.4%
,"AIKEN, SC",7347,7.7%,52.7%
,"SPOTSYLVANIA, VA",7606,7.8%,58.1%
,"CHAMBERS, TX",7261,6.4%,61%
,"CHESTER, SC",7677,14.1%,63%
,"LINN, OR",6950,6.4%,52.3%
,"FAIRFAX CITY, VA",7561,4.9%,42.1%
,"JEFFERSON, OR",6809,11.5%,61.1%
,"CHEROKEE, TX",6179,10.2%,56.7%
,"WASHINGTON, OH",8042,9.6%,62.3%
,"MARION, SC",7225,14.4%,61.7%
,"OBION, TN",7408,11.3%,64.4%
,"TIOGA, PA",6538,10.4%,62.6%
,"MECKLENBURG, VA",6987,8.8%,62.4%
,"PITTSBURG, OK",6608,12%,63.4%
,"MORROW, OH",7596,14.9%,66.7%
,"DOUGLAS, OR",6720,9.2%,50%
,"COMAL, TX",7534,3.9%,34.4%
,"RUSK, TX",6239,8.5%,56.6%
,"RUSSELL, VA",7090,9.7%,65.9%
,"ARMSTRONG, PA",7807,5.8%,62.9%
,"CLARENDON, SC",7065,9.7%,60.8%
,"KNOX, OH",8008,9.5%,58.9%
,"BEDFORD, VA",7063,3.1%,56.6%
,"SUMMIT, UT",7828,1.9%,18.8%
,"CHESTERFIELD, SC",7270,8.3%,60.6%
,"LUBBOCK, TX",6469,17%,54%
,"BROWN, SD",5849,9.1%,53.5%
,"ERATH, TX",4816,1.9%,59.1%
,"GREENE, PA",6173,11.5%,67.5%
,"HANCOCK, OH",6649,7.5%,55.9%
,"CARROLL, TN",6497,10%,60.5%
,"HARDIN, OH",6377,13.7%,64.7%
,"GEORGETOWN, SC",5567,8.7%,50.6%
,"PAGE, VA",6622,12.8%,63.8%
,"ORANGE, VT",6527,6.3%,52.9%
,"STUTSMAN, ND",5855,10.7%,62.8%
,"DYER, TN",6354,10.1%,61.3%
,"NEW KENT, VA",6447,8.1%,60.9%
,"WALLER, TX",5382,7%,58%
,"HENRY, OH",5663,12.5%,66.9%
,"DILLON, SC",6294,9.5%,62.8%
,"LLANO, TX",5269,10.4%,55.9%
,"CAMERON, TX",3200,8.1%,41.8%
,"MILAM, TX",5507,16.4%,68.4%
,"NEWBERRY, SC",5970,9.3%,56.5%
,"SEQUOYAH, OK",6180,10.3%,60.8%
,"POWHATAN, VA",6507,6.3%,59.1%
,"ABBEVILLE, SC",5789,10.8%,61.1%
,"DAVIDSON, TN",5308,2.3%,20.3%
,"JEFFERSON, OH",5793,8.3%,58.1%
,"GIBSON, TN",6212,6.6%,59.1%
,"LOGAN, OH",6292,11.1%,62.5%
,"WEAKLEY, TN",6051,10%,61.3%
,"WILLIAMSBURG, SC",5919,11.5%,63.5%
,"GRIMES, TX",5110,11.4%,64.2%
,"LAMPASAS, TX",5622,7.7%,64.2%
,"LEE, VA",5461,10.7%,63.5%
,"HILL, TX",4979,8.4%,63.4%
,"SUSQUEHANNA, PA",5440,6.2%,55.5%
,"TAZEWELL, VA",5771,6.6%,62.4%
,"CODINGTON, SD",4754,8.5%,50.9%
,"GOOCHLAND, VA",5814,6.4%,51.1%
,"LE FLORE, OK",5487,10.2%,62.2%
,"NAVARRO, TX",5695,9.6%,60.9%
,"GREENE, VA",5282,12.3%,60%
,"FAYETTE, TN",5988,9.2%,57.9%
,"COOKE, TX",4110,4.1%,61.8%
,"LAWRENCE, PA",5664,5.9%,57.4%
,"FAIRFIELD, SC",5373,8.1%,56.9%
,"WAYNESBORO CITY, VA",4521,13.4%,61.9%
,"SCOTT, VA",5239,7.8%,64.2%
,"ADAMS, OH",5238,14.2%,64%
,"PRINCE GEORGE, VA",5059,9.4%,64.1%
,"MUSKINGUM, OH",6299,8.5%,59.5%
,"BENTON, OR",4031,4%,40.6%
,"BAKER, OR",4526,10.1%,55.1%
,"AUSTIN, TX",4157,6.9%,57.8%
,"CAMPBELL, VA",5502,5.9%,64.2%
,"WYANDOT, OH",4750,11.9%,61.5%
,"WAYNE, PA",5416,4.5%,52.8%
,"CRAWFORD, PA",5321,4.8%,59.5%
,"WILLIAMS, ND",4583,5.1%,58.3%
,"PAYNE, OK",4479,9.6%,55.1%
,"WEBB, TX",2178,8.4%,48.3%
,"WALKER, TX",4135,5.6%,55.7%
,"RICHLAND, ND",4235,10.5%,65.5%
,"COLONIAL HEIGHTS CITY, VA",4782,10.9%,63.7%
,"DINWIDDIE, VA",5017,10%,65.4%
,"PANOLA, TX",4257,11%,61.5%
,"WASHINGTON, OK",4748,8.3%,54.7%
,"KLAMATH, OR",2247,9.1%,56.3%
,"LAMOILLE, VT",5103,3.1%,36.5%
,"KING WILLIAM, VA",4624,11.3%,67.1%
,"TILLAMOOK, OR",4276,10.1%,53.9%
,"HOOD RIVER, OR",3900,9.3%,35.6%
,"MARION, TN",5017,11.7%,64.6%
,"STAUNTON CITY, VA",3831,9.3%,54.2%
,"JOHNSON, TN",4477,9.9%,55.9%
,"PITTSYLVANIA, VA",5169,6.8%,62.8%
,"GUADALUPE, TX",4729,5.5%,44.6%
,"COLLETON, SC",4298,9.7%,55.8%
,"WASCO, OR",3795,12.1%,49.5%
,"NELSON, VA",4128,11.6%,56.5%
,"BROOKINGS, SD",3783,8.2%,54.3%
,"CALEDONIA, VT",4422,5.2%,48.3%
,"AMHERST, VA",4596,6.6%,63.1%
,"UNICOI, TN",4306,8.3%,55.2%
,"MERCER, OH",3593,8%,59.3%
,"GREGG, TX",4103,8%,56.5%
,"ANDERSON, TX",3991,8.1%,58.3%
,"WHARTON, TX",3684,6%,60.7%
,"LINCOLN, OR",3864,8.9%,51.1%
,"CARROLL, OH",3983,7.6%,46.5%
,"MCKENZIE, ND",3349,9.9%,64%
,"FAYETTE, OH",4179,12.9%,64.4%
,"LAWRENCE, OH",3709,10.4%,61%
,"MCINTOSH, OK",4015,11.8%,61.6%
,"BRISTOL CITY, VA",3871,9.5%,61.5%
,"MEADE, SD",3343,4.6%,44.8%
,"CHEROKEE, OK",4113,9.8%,61.7%
,"SOUTHAMPTON, VA",4570,11.3%,63.3%
,"SALUDA, SC",3641,13.3%,62%
,"GREENSVILLE, VA",4015,10.1%,59.9%
,"BURLESON, TX",3616,12.2%,68%
,"POLK, OR",3143,6.1%,49.8%
,"HOPEWELL CITY, VA",4118,11.7%,67.9%
,"CRAIG, OK",3813,10.6%,62.1%
,"SEQUATCHIE, TN",3733,6.8%,58.9%
,"POLK, TX",3309,5.9%,53.5%
,"LAUDERDALE, TN",3877,9.9%,65.3%
,"LANCASTER, VA",3035,13.4%,58.7%
,"SAN PATRICIO, TX",911,5.5%,46.7%
,"VAN WERT, OH",3619,14%,61.6%
,"SCIOTO, OH",4206,10.4%,62.1%
,"HOCKING, OH",4106,11.5%,63.8%
,"ORLEANS, VT",3658,5.2%,49.3%
,"DICKENSON, VA",3665,12.1%,64.1%
,"KNOX, TN",3518,2.4%,27.1%
,"MCNAIRY, TN",3980,10.5%,59.6%
,"LAWRENCE, SD",3191,5%,41.8%
,"PAULDING, OH",3297,12.6%,65.9%
,"CLATSOP, OR",2956,5.3%,43.3%
,"UNION, SD",3259,7.1%,55.7%
,"NORTHUMBERLAND, VA",3018,12.2%,61.5%
,"CLARKE, VA",3715,5.9%,50.3%
,"WINCHESTER CITY, VA",3589,8.4%,48.8%
,"EDGEFIELD, SC",3567,12.5%,58.7%
,"VICTORIA, TX",2089,5.2%,53.4%
,"RAMSEY, ND",3091,7.7%,63.3%
,"MIDDLESEX, VA",3144,12.5%,60.8%
,"WALSH, ND",3033,8.5%,67.5%
,"WARREN, PA",3534,4.9%,55.9%
,"MADISON, VA",3397,11.8%,61.6%
,"CLAY, SD",2569,8.7%,55.7%
,"MONTGOMERY, VA",3216,2.3%,49.6%
,"CAROLINE, VA",3404,9.8%,63.7%
,"MARLBORO, SC",3809,8%,61.6%
,"PERRY, OH",3992,9.4%,60.5%
,"BRUNSWICK, VA",3483,6.8%,64.9%
,"POQUOSON CITY, VA",3550,8.3%,57.4%
,"TAYLOR, TX",1788,4%,48.5%
,"RHEA, TN",3028,5.9%,59.9%
,"KENDALL, TX",3441,5%,42.2%
,"BARNES, ND",2868,10.8%,64.6%
,"ESSEX, VA",3139,15.5%,68%
,"HARRISON, OH",3301,11%,58.8%
,"DANVILLE CITY, VA",3717,9.8%,61.1%
,"RICHMOND, VA",2963,10.9%,60.7%
,"BUCKINGHAM, VA",3540,13.6%,65.1%
,"FALLS, TX",2748,16%,68.2%
,"FALLS CHURCH CITY, VA",3504,3.2%,32.2%
,"BUCHANAN, VA",3458,7.5%,64.8%
,"WYTHE, VA",3403,5.7%,63.3%
,"NORTHAMPTON, VA",3012,11.7%,58.3%
,"BOWIE, TX",2918,9.4%,57.1%
,"WESTMORELAND, VA",2825,9.2%,64.2%
,"FRANKLIN CITY, VA",2952,15.3%,67.6%
,"CAMP, TX",2805,12.2%,59.6%
,"BOSQUE, TX",2511,8.4%,62.8%
,"CALHOUN, SC",3026,10.2%,60.2%
,"CACHE, UT",2161,5.4%,42.6%
,"ROBERTSON, TX",2615,12.8%,67.2%
,"PAWNEE, OK",3019,11.4%,64%
,"LIMESTONE, TX",2707,10.1%,61.4%
,"KENT, RI",2801,5.6%,46.9%
,"ORANGE, TX",2062,5.5%,51.3%
,"WASHINGTON, UT",1984,4.1%,32%
,"MONTGOMERY, TN",2962,3.4%,22.1%
,"GUERNSEY, OH",3251,9.8%,61.6%
,"BENNINGTON, VT",2568,4.4%,41.1%
,"MONROE, OH",2724,12%,64.6%
,"DELAWARE, OK",2692,8.8%,60.3%
,"WILLIAMSBURG CITY, VA",2305,10.5%,55.2%
,"ANGELINA, TX",2264,8.3%,52.3%
,"WICHITA, TX",2376,3.7%,59.6%
,"MEIGS, OH",3118,11.3%,63.7%
,"WYOMING, PA",2696,7.6%,57.6%
,"COSHOCTON, OH",2992,11.1%,58.1%
,"LEE, SC",2859,10.2%,60.4%
,"HENDERSON, TN",3208,8.9%,60%
,"CALDWELL, TX",2169,13%,54.4%
,"BRISTOL, RI",2843,4%,42.7%
,"NOTTOWAY, VA",2815,10.9%,64.9%
,"CURRY, OR",2429,6.8%,48.2%
,"MATHEWS, VA",2574,11.4%,59.8%
,"MERCER, ND",2341,8%,61%
,"MCCORMICK, SC",2175,14.3%,60%
,"HARDEMAN, TN",2918,7.3%,58.2%
,"HENRY, VA",2857,8.5%,60.9%
,"TITUS, TX",2473,10.4%,57.2%
,"TRAILL, ND",2201,10.5%,63.3%
,"ROBERTS, SD",2175,13.6%,60.1%
,"PALO PINTO, TX",1943,4.5%,57.2%
,"FULTON, PA",2628,9.7%,61.3%
,"BLEDSOE, TN",2466,6.4%,61.9%
,"HOPKINS, TX",2349,7%,58.4%
,"MATAGORDA, TX",2097,5.9%,56.9%
,"FANNIN, TX",2591,6.3%,59%
,"OSAGE, OK",2351,9.9%,61.5%
,"RUTHERFORD, TN",2620,3.1%,21.3%
,"UPSHUR, TX",2457,11.5%,59.5%
,"ATASCOSA, TX",2485,11.9%,58.5%
,"AMELIA, VA",2484,9.2%,64.1%
,"HARDIN, TX",1740,5.2%,53.6%
,"ROLETTE, ND",2411,8%,68.5%
,"HENRY, TN",2475,8.9%,58.1%
,"LINCOLN, OK",2357,9.1%,57.6%
,"BENTON, TN",2535,9.1%,57.4%
,"INDIANA, PA",2615,3.7%,57%
,"BAMBERG, SC",2238,8.8%,64.1%
,"UMATILLA, OR",2075,10.9%,53.3%
,"PRINCE EDWARD, VA",2407,7.4%,62%
,"OTTAWA, OK",2289,9%,55.8%
,"LEON, TX",1836,8.9%,58.4%
,"TURNER, SD",1946,10.2%,56.6%
,"HARNEY, OR",1996,10.2%,59.5%
,"WASATCH, UT",2075,3.1%,29.6%
,"PEMBINA, ND",1877,9%,66.3%
,"COMANCHE, OK",1812,6.2%,52%
,"MEDINA, TX",2258,9.4%,52.1%
,"JOSEPHINE, OR",2002,6%,33.8%
,"SUSSEX, VA",2256,11.4%,63.5%
,"JACKSON, OH",2488,12.3%,66%
,"LUNENBURG, VA",2126,5.6%,58.7%
,"HUTCHINSON, TX",2331,6.5%,58%
,"EL PASO, TX",1739,7.2%,46.5%
,"CHESTER, TN",2261,9.7%,61%
,"WALLOWA, OR",1798,5.7%,42.7%
,"APPOMATTOX, VA",2093,6.2%,64.6%
,"UNION, OR",1857,6%,49.9%
,"POTTAWATOMIE, OK",1974,5.8%,52.8%
,"FREESTONE, TX",1818,7%,58.9%
,"CHARLOTTE, VA",1995,10.4%,62.3%
,"HOLMES, OH",1943,9.5%,52.8%
,"NACOGDOCHES, TX",1661,7.3%,53.4%
,"JIM WELLS, TX",430,9.3%,54.7%
,"MIDLAND, TX",1407,4.5%,49.4%
,"DAVISON, SD",1461,8%,54.8%
,"MCLEAN, ND",1720,9.2%,59.4%
,"OKFUSKEE, OK",1823,15.5%,62%
,"LAMAR, TX",1731,4.7%,59.4%
,"SOMERSET, PA",2076,5.2%,54.8%
,"PIKE, OH",2278,11.2%,62.1%
,"TOM GREEN, TX",1265,6.4%,54.9%
,"KING AND QUEEN, VA",1871,14.1%,66.6%
,"CAMBRIA, PA",2147,5.2%,54.2%
,"WILLIAMSON, TN",1890,2%,22%
,"GRAND ISLE, VT",1895,4.4%,47.7%
,"SAN JACINTO, TX",1443,6.2%,59.4%
,"HARDIN, TN",2157,7.4%,58.5%
,"LOGAN, OK",1812,3.9%,45.2%
,"BOX ELDER, UT",1499,5.5%,50.3%
,"HASKELL, OK",1727,12.4%,63.9%
,"HAYWOOD, TN",1985,7.3%,58.4%
,"CARROLL, VA",1891,8.8%,60%
,"BARNWELL, SC",1810,6.7%,59.7%
,"HAMPTON, SC",1586,10.7%,57.6%
,"TRIPP, SD",1473,12.2%,56.2%
,"CHARLES CITY, VA",1777,11%,66.6%
,"BLANCO, TX",1614,7.1%,50.7%
,"FAYETTE, TX",1490,6.6%,53.5%
,"GRAY, TX",1839,7.2%,57.5%
,"LEE, TX",1576,10.3%,62.6%
,"ROCKBRIDGE, VA",1467,8.4%,52.8%
,"MCMINN, TN",1841,7%,58%
,"JASPER, SC",1454,9.6%,53.9%
,"VENANGO, PA",1814,6.3%,59.4%
,"NORTHUMBERLAND, PA",1819,7.2%,53.9%
,"RANSOM, ND",1437,10.1%,65.9%
,"WILSON, TX",1728,7.6%,51.8%
,"SURRY, VA",1728,13.7%,69.7%
,"CROCKETT, TN",1688,8.1%,59.8%
,"GALLIA, OH",1772,10.9%,59.8%
,"ROANOKE, VA",1478,5%,49.1%
,"COLORADO, TX",1292,7.4%,54.3%
,"DAY, SD",1259,10.3%,58.1%
,"BEADLE, SD",1334,9.4%,50.4%
,"GRADY, OK",1561,5.2%,47.5%
,"BENSON, ND",1261,9.5%,69.2%
,"HAMLIN, SD",1098,7%,52.9%
,"KING GEORGE, VA",1541,5.9%,60.3%
,"MANASSAS PARK CITY, VA",1896,12.7%,61.7%
,"DEAF SMITH, TX",1621,6.8%,57.8%
,"NORTON CITY, VA",1397,16.9%,66.4%
,"MOUNTRAIL, ND",1439,10.8%,64.3%
,"MORROW, OR",1399,19.1%,62.5%
,"CUMBERLAND, VA",1522,10.4%,67.3%
,"BRULE, SD",1171,11.1%,55.8%
,"MADISON, TX",1218,10.1%,62%
,"MCCLAIN, OK",1507,6.2%,49.5%
,"UINTAH, UT",1335,8.9%,53.7%
,"BUTTE, SD",1062,6.9%,53%
,"MONTAGUE, TX",1135,4.1%,59.5%
,"MOORE, TX",1579,6%,55.3%
,"CARTER, OK",1531,5.5%,54.3%
,"LAKE, SD",1275,6.6%,55%
,"BLOUNT, TN",1388,2.4%,19.8%
,"GRANT, OR",1206,7.8%,48.8%
,"SUMNER, TN",1559,3.2%,25.9%
,"COMANCHE, TX",931,1.8%,58.4%
,"JUNIATA, PA",1489,6.5%,51.7%
,"MORRIS, TX",1306,9.8%,61.6%
,"ROANOKE CITY, VA",1325,8.2%,51.1%
,"HOUSTON, TX",1098,8.1%,59.3%
,"HANCOCK, TN",1360,6.5%,58%
,"FREDERICKSBURG CITY, VA",1283,8.3%,55.1%
,"HAMBLEN, TN",1471,7.7%,58.5%
,"VINTON, OH",1496,12.5%,63.5%
,"PULASKI, VA",1434,3.1%,62.7%
,"HUGHES, SD",1243,8.8%,53.8%
,"RAINS, TX",1310,8.5%,60.8%
,"PATRICK, VA",1377,10.3%,57.2%
,"RAPPAHANNOCK, VA",1251,5.5%,48%
,"LATIMER, OK",1223,10.7%,65%
,"CUSTER, SD",1172,4.4%,42.7%
,"COLUMBIA, PA",1380,5.5%,55.7%
,"COCKE, TN",1383,6.4%,54.2%
,"MAVERICK, TX",948,9.5%,58%
,"YANKTON, SD",1153,9.4%,50.9%
,"DICKEY, ND",1062,10.2%,62.8%
,"ECTOR, TX",966,7.1%,53%
,"LAMOURE, ND",1021,10%,62.7%
,"POLK, TN",1221,6.6%,56.9%
,"JASPER, TX",863,5.6%,53.3%
,"ADAIR, OK",1207,11.3%,60.3%
,"SHELBY, TX",1069,8%,56%
,"SAN SABA, TX",982,15.2%,64.1%
,"CENTRE, PA",1210,3.1%,44%
,"MARTINSVILLE CITY, VA",1303,8.4%,58.2%
,"BRYAN, OK",1201,4.5%,51.2%
,"DUNN, ND",1000,9.7%,63.6%
,"KAY, OK",1206,7.2%,53.9%
,"CAVALIER, ND",921,5.5%,68.3%
,"CADDO, OK",1232,11.1%,56.1%
,"PIERCE, ND",960,5.4%,61.7%
,"SARGENT, ND",1022,9.4%,65.7%
,"DEUEL, SD",944,8.4%,56%
,"KLEBERG, TX",232,8.2%,50.9%
,"FRANKLIN, VA",1253,5.5%,45.4%
,"CASS, TX",1088,8.2%,56.8%
,"FALL RIVER, SD",1001,6.5%,45.3%
,"LAKE, OR",1081,10.7%,61.1%
,"EASTLAND, TX",818,3.7%,56.2%
,"TODD, SD",886,16%,53.6%
,"HARRISON, TX",1033,8.4%,54.5%
,"MCCURTAIN, OK",1029,4.9%,56.1%
,"KERR, TX",866,6.1%,49%
,"ARANSAS, TX",474,5.1%,51.7%
,"BROWN, TX",913,5.3%,55.5%
,"GRAYSON, VA",1114,6.7%,58%
,"CLARION, PA",1071,4.5%,55.5%
,"WILSON, TN",1153,2.3%,25.1%
,"MCCOOK, SD",937,10.2%,54%
,"HAMILTON, TX",811,6.8%,59.1%
,"GARFIELD, OK",1004,4.1%,49.7%
,"NELSON, ND",866,8.1%,66.3%
,"BEE, TX",305,10.8%,53.8%
,"LYCOMING, PA",959,7.8%,51.5%
,"BLAIR, PA",1071,4.7%,50%
,"BANDERA, TX",976,6.5%,41.9%
,"CLARK, SD",792,9.3%,51.9%
,"MCHENRY, ND",916,5.3%,57.8%
,"POTTER, PA",845,8.2%,60.5%
,"IRON, UT",611,4.6%,43.7%
,"HUNTINGDON, PA",1013,7.6%,62.1%
,"HUGHES, OK",885,10.7%,59.5%
,"DECATUR, TN",1101,6.4%,56.2%
,"MCKEAN, PA",1055,3.8%,54%
,"SOMERVELL, TX",777,3.1%,56.4%
,"MEIGS, TN",990,7.2%,57.6%
,"NOWATA, OK",968,8.6%,57.2%
,"GRUNDY, TN",922,6.8%,61.4%
,"VAL VERDE, TX",845,8.5%,65.9%
,"ANDERSON, TN",878,2.5%,21.6%
,"MORGAN, OH",1064,9.7%,61.9%
,"LAKE, TN",891,10.1%,66.4%
,"TRINITY, TX",762,5.4%,56.4%
,"SULLIVAN, PA",777,13%,58.4%
,"FOSTER, ND",731,4.2%,51.4%
,"LEXINGTON CITY, VA",568,3.7%,41%
,"FRANKLIN, TX",817,7.2%,58.3%
,"LAVACA, TX",641,3.9%,53.5%
,"CARSON, TX",800,4.5%,59.3%
,"STEPHENS, OK",809,5.2%,54.1%
,"CARBON, UT",754,7.2%,49.2%
,"JACK, TX",522,5.4%,59.4%
,"DUCHESNE, UT",737,7.2%,47.5%
,"JACKSON, TX",567,4.4%,55.6%
,"SIOUX, ND",798,19%,64.4%
,"ESSEX, VT",826,5.8%,49.4%
,"KINGSBURY, SD",665,8%,55.6%
,"JEFFERSON, PA",886,4.1%,56.4%
,"DOUGLAS, SD",553,8.7%,59.9%
,"BEDFORD, PA",785,7%,58.3%
,"LYMAN, SD",670,10.3%,57.5%
,"STARR, TX",242,9.1%,55.4%
,"CUMBERLAND, TN",642,6.7%,54.7%
,"CALHOUN, TX",573,3.8%,52.5%
,"CLEARFIELD, PA",873,6.5%,56.2%
,"TYLER, TX",517,6.4%,56.7%
,"BLAND, VA",797,4.1%,61.6%
,"PONTOTOC, OK",809,4.9%,48.8%
,"EDMUNDS, SD",662,9.8%,58%
,"NOBLE, OH",854,9.5%,57.1%
,"BOTTINEAU, ND",663,4.7%,51.9%
,"GALAX CITY, VA",761,8.1%,59.4%
,"ALLENDALE, SC",728,8.9%,52.7%
,"GILLESPIE, TX",608,4.8%,45.2%
,"SAN JUAN, UT",744,11.3%,51.3%
,"GRANT, SD",591,4.4%,50.8%
,"GREGORY, SD",584,10.8%,58%
,"MOODY, SD",612,8.7%,52%
,"UVALDE, TX",636,9.9%,57.7%
,"DALLAM, TX",761,6.7%,50.5%
,"DICKSON, TN",630,2.5%,48.9%
,"GRIGGS, ND",529,7.6%,61.8%
,"YOUNG, TX",443,3.2%,47%
,"TEXAS, OK",835,4.3%,44%
,"CUSTER, OK",687,4.7%,44.8%
,"BOTETOURT, VA",646,6%,47.2%
,"SANPETE, UT",418,4.5%,40.7%
,"WELLS, ND",580,5.2%,53.8%
,"GARVIN, OK",653,5.5%,49.3%
,"SPINK, SD",541,6.1%,58.8%
,"DEWEY, SD",624,13.5%,54%
,"GILES, VA",682,2.8%,60%
,"MAURY, TN",599,4%,33.9%
,"EMMONS, ND",521,9.6%,52.8%
,"TOWNER, ND",552,7.8%,64.1%
,"RADFORD, VA",626,2.1%,58.9%
,"MARSHALL, SD",525,8.4%,54.7%
,"CAMPBELL, TN",690,8.4%,51%
,"SEMINOLE, OK",654,11.2%,55.2%
,"CHARLES MIX, SD",533,13.9%,57.8%
,"SEVIER, TN",638,9.4%,52.4%
,"LOUDON, TN",611,2.9%,29.3%
,"EDDY, ND",478,4.8%,58.8%
,"HETTINGER, ND",480,7.3%,59%
,"PUSHMATAHA, OK",590,5.6%,56.4%
,"FRANKLIN, TN",561,4.3%,49.7%
,"RED RIVER, TX",572,4.2%,57%
,"WALWORTH, SD",454,7%,50.2%
,"MORGAN, UT",495,3.4%,34.9%
,"GRAND, UT",562,3.6%,33.6%
,"JEFFERSON, TN",638,8.8%,54.7%
,"BUENA VISTA CITY, VA",383,9.7%,62.1%
,"GRANT, ND",445,11%,61.8%
,"PARMER, TX",656,4%,45.3%
,"SWISHER, TX",573,7%,59%
,"FLOYD, VA",586,2.9%,48.5%
,"BECKHAM, OK",600,3.3%,46.3%
,"HUMPHREYS, TN",554,5.4%,55.1%
,"ALLEGHANY, VA",479,9%,54.9%
,"KIDDER, ND",456,11.2%,62.3%
,"DUVAL, TX",133,9.8%,58.6%
,"GRAINGER, TN",582,5.2%,52.7%
,"CORSON, SD",537,14.5%,59.2%
,"PERKINS, SD",394,6.1%,42.1%
,"BOWMAN, ND",358,7.5%,43%
,"STEELE, ND",430,10%,70.2%
,"MCINTOSH, ND",373,6.4%,57.4%
,"HUTCHINSON, SD",421,6.9%,53%
,"JACKSON, OK",433,8.1%,52%
,"SALEM, VA",477,5.7%,50.7%
,"FRIO, TX",482,10.4%,55.2%
,"OCHILTREE, TX",524,5.2%,53.1%
,"ELK, PA",549,4.4%,52.1%
,"CALLAHAN, TX",292,4.1%,47.6%
,"MILLS, TX",371,8.4%,57.7%
,"ROANE, TN",497,4.8%,30%
,"MIFFLIN, PA",490,5.9%,50.6%
,"COVINGTON CITY, VA",395,6.6%,47.3%
,"SNYDER, PA",485,5.8%,50.3%
,"CHOCTAW, OK",379,5.3%,57.3%
,"DONLEY, TX",451,8.2%,56.5%
,"SEVIER, UT",349,4.6%,49%
,"MONROE, TN",509,6.7%,54.8%
,"DIVIDE, ND",373,-,57.9%
,"ADAMS, ND",336,4.8%,43.8%
,"HIGHLAND, VA",348,7.2%,46%
,"CASTRO, TX",429,6.5%,46.4%
,"WHEELER, OR",330,7.3%,60.6%
,"MARSHALL, OK",446,4.9%,53.1%
,"BATH, VA",336,6.5%,49.4%
,"LIVE OAK, TX",158,9.5%,55.7%
,"LOGAN, ND",332,10.2%,59.9%
,"WHEELER, TX",416,6.7%,51.7%
,"HANSFORD, TX",416,4.3%,48.8%
,"LOVE, OK",443,4.7%,57.1%
,"AURORA, SD",314,8.3%,58%
,"ATOKA, OK",372,4.3%,53.2%
,"CLAIBORNE, TN",402,6.2%,50.2%
,"KINGFISHER, OK",415,4.6%,42.2%
,"BENNETT, SD",317,9.5%,39.4%
,"BURKE, ND",341,6.5%,62.2%
,"BUFFALO, SD",332,17.2%,61.4%
,"COFFEE, TN",367,5.2%,46%
,"ARMSTRONG, TX",315,4.8%,50.5%
,"KARNES, TX",297,9.1%,52.5%
,"OLIVER, ND",298,8.4%,63.8%
,"DELTA, TX",350,6.3%,61.4%
,"HANSON, SD",279,6.5%,51.3%
,"OLDHAM, TX",338,5.9%,54.7%
,"PUTNAM, TN",337,6.8%,52.8%
,"SABINE, TX",251,4.8%,51.4%
,"NOBLE, OK",357,7%,53.8%
,"CLAY, TX",279,-,59.1%
,"GONZALES, TX",304,9.9%,54.3%
,"GOLDEN VALLEY, ND",260,8.1%,50%
,"HALE, TX",350,12%,53.4%
,"JACKSON, SD",275,11.6%,51.6%
,"HAAKON, SD",278,6.8%,48.9%
,"STEPHENS, TX",239,-,54.4%
,"ARCHER, TX",196,-,58.2%
,"UNION, PA",315,3.8%,43.8%
,"OGLALA LAKOTA, SD",198,16.2%,43.9%
,"EMERY, UT",265,4.5%,43%
,"WOODWARD, OK",339,3.5%,43.1%
,"JOHNSTON, OK",313,3.5%,51.4%
,"WARREN, TN",346,-,49.4%
,"CHEATHAM, TN",318,-,25.8%
,"NEWTON, TX",232,6.9%,55.6%
,"BON HOMME, SD",193,8.3%,50.8%
,"JONES, TX",169,-,51.5%
,"ROBERTSON, TN",297,5.4%,35.7%
,"REFUGIO, TX",112,-,55.4%
,"HEMPHILL, TX",326,4.3%,43.9%
,"MURRAY, OK",314,-,52.2%
,"MINER, SD",217,7.4%,48.4%
,"MILLARD, UT",169,7.1%,44.4%
,"SAN AUGUSTINE, TX",216,7.4%,50.5%
,"MELLETTE, SD",221,11.3%,53.8%
,"RENVILLE, ND",240,-,55%
,"JUAB, UT",196,-,40.8%
,"KIOWA, OK",255,-,38%
,"HOWARD, TX",212,7.1%,56.6%
,"WASHITA, OK",271,5.2%,49.1%
,"ZAVALA, TX",250,14.4%,67.6%
,"GOLIAD, TX",150,-,57.3%
,"MCPHERSON, SD",205,8.3%,58.5%
,"STANLEY, SD",238,5.5%,54.2%
,"TILLMAN, OK",246,15.9%,61%
,"BROOKS, TX",41,-,53.7%
,"DIMMIT, TX",202,12.9%,61.4%
,"VAN BUREN, TN",244,7%,58.2%
,"MASON, TX",213,9.9%,58.7%
,"CLINTON, PA",227,7.5%,52.9%
,"EMPORIA CITY, VA",185,-,64.3%
,"BLAINE, OK",191,5.8%,46.1%
,"CHILDRESS, TX",232,5.2%,52.6%
,"SHERMAN, OR",180,12.2%,52.2%
,"WILLACY, TX",100,-,49%
,"NOLAN, TX",142,-,43.7%
,"MARION, TX",212,8.5%,55.2%
,"FAULK, SD",163,6.7%,58.9%
